date,address,postal_code,county,price,not_full_market_price,vat_exclusive,description_of_property,property_size_description
"22/10/2012","212 Grange Road, Rathfarnham","Dublin 16","Dublin","€522,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/10/2012","22 Dun Aengus, The Docks, Galway","","Galway","€153,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/10/2012","22 Riverbank, Cloonfad","","Roscommon","€92,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/10/2012","23 Heatherview Park, Aylesbury, Tallaght","","Dublin","€138,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/10/2012","23 Sarsfield Road, Inchicore, Dublin 10","","Dublin","€90,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/10/2012","27 Whitehall, Paulstown","","Kilkenny","€83,700.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/10/2012","28 Beaumont Crescent, Beaumont","Dublin 9","Dublin","€227,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/10/2012","28 Lower Courtyard, Headfort Demesne, Kells","","Meath","€75,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/10/2012","29 Oldtown Avenue, Santry","Dublin 8","Dublin","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/10/2012","33 Tuskar Courtyard, Arklow Marina Village, Arklow","","Wicklow","€169,200.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/10/2012","37 Gleneaston Way, Leixlip","","Kildare","€375,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/10/2012","4 Castlefield Woods, Clonsilla","Dublin 15","Dublin","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/10/2012","4 The Brae, Rathmullan","","Donegal","€135,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/10/2012","56 Glentoe Road, Whitehall, Dublin 9","","Dublin","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/10/2012","60 hillsbrook avenue, perrystown, dublin","Dublin 12","Dublin","€135,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"22/10/2012","65 River Village, Monksland, Athlone","","Roscommon","€135,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/10/2012","67 Ballisk Court, Donabate","","Dublin","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/10/2012","7 Garden View, Ranelagh","","Dublin","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/10/2012","76 Pinewood Green Avenue, Balbriggan","","Dublin","€44,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"22/10/2012","79 St James Walk, Rialto","","Dublin","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/10/2012","793 Rowanville, Kildare Town","","Kildare","€70,750.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/10/2012","83 Clonlea, Mount Oval, Rochestown","","Cork","€205,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/10/2012","92 Belarmine Plaza, Newtownlittle, Stepaside","","Dublin","€167,400.88","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/10/2012","92 New Cabra Road, Cabra, Dublin 7","","Dublin","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/10/2012","95 Latchford Square, Clonee, Dublin 15","Dublin 15","Dublin","€88,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/10/2012","99 Hillcrest Drive, Lucan","","Dublin","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/10/2012","Apartment 128 Millbrook, Sligo","","Sligo","€40,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/10/2012","Apartment 2  Athmore, Church Road, Athy","","Kildare","€40,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/10/2012","Apartment 32 Block 2, Corr Castle Howth Road, Sutton","","Dublin","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/10/2012","Apartment 8C, Rainsford Avenue","Dublin 8","Dublin","€85,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/10/2012","APARTMENT1 THE PINES, TRIMBLESTON, GOATSTOWN","","Dublin","€315,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/10/2012","ARDMONE, CANNINGSTOWN, COOTEHILL","","Cavan","€40,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/10/2012","Capponellan, Durrow","","Laois","€50,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/10/2012","Carrowbeg, Kilkelly","","Mayo","€37,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/10/2012","Clar, Donegal Town","","Donegal","€80,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/10/2012","Cloondaff, Glenhest, Newport","","Mayo","€120,488.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/10/2012","COOOAGARY, WALSH ISLAND, GEASHILL","","Offaly","€50,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/10/2012","Derrinvoney Upper, Drumkeerin","","Leitrim","€219,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/10/2012","Drumskillen, Ture, Muff","","Donegal","€95,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/10/2012","Dunluce, Rocky Valley, Kilmacanogue","","Wicklow","€510,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/10/2012","Garbally Demesne, Ballinsloe","","Galway","€67,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/10/2012","Gortard, Clarinbridge","","Galway","€136,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/10/2012","Graigue Little, Templetown, Fethard-on-Sea","","Wexford","€55,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/10/2012","Ivy Cottage, Killiney Hill Road, Killiney","","Dublin","€380,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/10/2012","keel bay, aghinish, ballinrobe","","Mayo","€320,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/10/2012","longmeadow, enniscorthy, wexford","","Wexford","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/10/2012","Magheraclogher, Derrybeg, x","","Donegal","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/10/2012","MainStreet, Longwood","","Meath","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/10/2012","Newry Parkbridge, Clonegal","","Wexford","€85,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/10/2012","No 8 Rathgowan Wood, Mullingar","","Westmeath","€81,057.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"22/10/2012","No. 1 Rosemount, Letterkenny","","Donegal","€20,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/10/2012","reendessert, ballylickey, bantry","","Cork","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/10/2012","Rooskeynamona, Mohill","","Leitrim","€35,750.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"22/10/2012","Sean O'Carroll Street, Ardee","","Louth","€205,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/10/2012","St Jude's, No 2 Leaselands, Mallow","","Cork","€90,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/10/2012","St Marks Terrace, Drogheda, Louth","","Louth","€60,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/10/2012","Tara Cottage, Carrigtwohill","","Cork","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/10/2012","The Curate's House, Church Road, Ballybunion","","Kerry","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/10/2012","Twopandula, Hill Road, Whitegate","","Cork","€112,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/10/2012","Wildmuir, Foxes Lane, Raheny","Dublin 5","Dublin","€642,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2012","12 Beechlawn, South Hill Avenue, Blackrock","","Dublin","€273,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2012","12 Brachinrainey Wood, Enfield Road, Longwood","","Meath","€135,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"23/10/2012","13 Cois Cuain, Whitegate","","Cork","€165,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2012","13 Derravaragh Abbey, Multyfarnham","","Westmeath","€111,387.66","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"23/10/2012","13 Roseville Avenue, Muckross Road, killarney","","Kerry","€184,750.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2012","14 The Green, Coolroe Meadows, Ballincollig","","Cork","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2012","146 Glenmore Wood, Dublin Road, Mullingar","","Westmeath","€105,727.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"23/10/2012","18 Woodlands, Frankfield, Douglas","","Cork","€322,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2012","180 Deerpark, Friars Walk, Cork","","Cork","€80,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"23/10/2012","199 Crosbies Yard, Ossory Road, Dublin 3","","Dublin","€80,616.74","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"23/10/2012","2 Maple Drive, Archerstown Wood, Ashbourne","","Meath","€225,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"23/10/2012","2 Streedagh Strand, Grange  Sligo","","Sligo","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2012","2 St. Michael Road, Drumcondra","Dublin 9","Dublin","€306,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2012","22 Castlepark Avenue, Castlepark, Maynooth","","Kildare","€251,102.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"23/10/2012","24  The Grove, Melrose Park, Kinsealy","","Dublin","€163,900.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2012","24 Abbeywod Crescent, Lucan","","Dublin","€177,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2012","25 ABBEY ROAD, CLONMEL, CLONMEL","","Tipperary","€83,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2012","25 Kilkieran Road, Cabra","Dublin 7","Dublin","€72,875.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"23/10/2012","26 ATH SOLAS, MILLTOWN","","Kerry","€127,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2012","26 Delmere, Enfield","","Meath","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2012","26 Long Quay, Clonakilty","","Cork","€63,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2012","26 The Paddocks Crescent, Adamstown","","Dublin","€185,022.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"23/10/2012","28 Rathronan, Athea","","Limerick","€155,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"23/10/2012","29 Curlew Road, Drimnagh, Dublin 12","","Dublin","€117,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2012","302 North Circular Road, Dublin 7","","Dublin","€196,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2012","34 Moyderwell, Tralee","","Kerry","€60,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2012","36 Gilroy Avenue, Edenderry","","Offaly","€67,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2012","370 Mourne Road, Drimnagh, Dublin 12","Dublin 12","Dublin","€125,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2012","38 Castlebrook, Conna","","Cork","€88,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2012","38 FIVE OAKS, DUBLIN ROAD, DROGHEDA","","Louth","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2012","4 Rochford Way, Lucan","","Dublin","€178,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2012","4 The Avenue, Compass Quay, Kinsale","","Cork","€400,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2012","4 Warrenstown Green, Blanchardstown Heath, Dublin 15","","Dublin","€165,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2012","41 Glendale Grove, Glasheen Road","","Cork","€175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2012","42 Baile Eoghain, Gorey","","Wexford","€58,510.79","Yes","No","Second-Hand Dwelling house /Apartment",""
"23/10/2012","46 Upper Beechwood Avenue, Ranelagh","","Dublin","€612,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2012","47 Pairc an Duin, Swellan, Cavan","","Cavan","€80,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2012","47 St Brigids Place, Sligo","","Sligo","€60,500.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"23/10/2012","5 Belmont Terrace, Old Youghal Road, Dillons Cross","","Cork","€83,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2012","5 Mounthamilton, Ardee Road, Dundalk","","Louth","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2012","51 Oak Road, Donnycarney","","Dublin","€115,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2012","55 Ros Alainn, Gurteenroe, Macroom","","Cork","€180,000.00","Yes","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"23/10/2012","56 Wilton Gardens, Wilton Road","","Cork","€277,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2012","56 Wilton Gardens, Wilton Road","","Cork","€277,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2012","57 Ros Alainn, Gurteenroe, Macroom","","Cork","€180,000.00","Yes","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"23/10/2012","58 Lanesborough Avenue, Finglas","Dublin 11","Dublin","€162,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2012","69 Beechdale, Dunboyne","","Meath","€335,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2012","69 Glynn Drive, Coolock","Dublin 17","Dublin","€110,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2012","73 Sandyhill Gardens, Ballymun","Dublin 11","Dublin","€44,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"23/10/2012","79 Kinvara Park, Off Navan Road","","Dublin","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2012","8 Newbury Court, Derrinturn","","Kildare","€113,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2012","84 Rosemount, Clongour, Thurles","","Tipperary","€151,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2012","87 Embassy Manor, Kill","","Kildare","€115,045.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"23/10/2012","88, Creagan, Barna","","Galway","€460,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2012","9 Barr na Trimoige, Kilkelly","","Mayo","€38,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2012","96 Waterside Apartments, Charlotte Quay, Dublin 4","Dublin 4","Dublin","€420,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2012","Apartment 21, Clonliffe Square, Drumcondra","Dublin 3","Dublin","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2012","Apartment 64  Barleyhouse, Cork Street","Dublin 8","Dublin","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2012","Apartment 9 Wavendon, 69 Northumberland Road, Dublin 4","Dublin 4","Dublin","€400,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2012","Apt 130, Crosbies Yard, Ossory Road","","Dublin","€88,500.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"23/10/2012","Apt 8  The Waterfront, Drumcondra, Dublin 9","","Dublin","€193,832.00","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"23/10/2012","BALLINACLOUGHY, MULLINAHONE","","Tipperary","€55,000.00","No","No","Second-Hand Dwelling house /Apartment",""
